glucose,eda,hr,temp
116.0,0.1543444999999999,89.5,30.27
109.0,0.175479,79.72,29.59
92.0,0.2139049999999999,72.65,28.51
87.0,0.2113429999999999,71.05,28.03
93.0,0.2107024999999999,95.58,26.61
85.0,0.219028,81.82,26.83
74.0,0.3154139999999999,95.98,27.45
78.0,0.2385082499999999,76.77,30.41
79.0,0.26444625,83.67,31.35
75.0,0.237227,70.72,32.29
94.0,0.2285812499999999,68.93,31.37
96.0,0.3948275,74.77,30.87
77.0,0.2061664999999999,76.43,29.77
77.0,0.2420307499999999,73.75,29.85
84.0,0.1517292499999999,71.35,29.49
90.0,0.3042065,74.75,29.29
99.0,0.293639,71.52,28.93
104.0,0.23792175,80.3,29.63
95.0,0.130595,75.92,28.49
91.0,0.09601175,79.75,28.49
88.0,0.134758,79.87,28.49
122.0,0.34103125,87.25,30.11
145.0,0.15813375,77.25,30.31
148.0,0.3221385,73.77,30.03
140.0,0.1792679999999999,77.37,30.17
121.0,0.18182975,77.32,30.25
117.0,0.32886275,80.95,30.05
113.0,0.27122375,81.55,29.49
115.0,0.2683415,97.1,29.35
138.0,0.2122505,83.25,29.45
141.0,0.3451939999999999,82.17,30.21
134.0,0.34679475,80.08,30.41
129.0,0.28723425,81.18,30.45
126.0,0.30100375,79.63,29.97
122.0,0.3279022499999999,88.68,30.41
113.0,0.243365,87.72,29.95
97.0,0.39738925,92.55,30.33
99.0,0.42813025,99.45,30.31
102.0,0.34327275,88.48,30.55
99.0,0.3618455,90.07,30.93
109.0,0.1661394999999999,81.75,31.31
119.0,0.191116,79.03,31.55
119.0,0.0956915,78.58,31.55
117.0,0.1059384999999999,79.27,30.99
116.0,0.3045267499999999,82.33,30.43
114.0,0.2311432499999999,78.22,31.07
115.0,0.26444625,79.3,33.07
115.0,0.29646725,80.77,34.59
115.0,0.264446,81.32,34.16
115.0,0.2756532499999999,79.45,34.13
116.0,0.29582725,86.18,34.23
115.0,0.19559925,76.0,33.57
107.0,0.30095075,77.13,33.49
91.0,0.2176939999999999,80.15,33.09
91.0,0.44606225,73.28,33.0
90.0,0.53252075,80.52,33.5
90.0,0.525476,78.3,34.07
95.0,0.52163325,77.03,34.25
105.0,0.4921735,79.98,34.09
116.0,4.124139749999999,75.62,34.61
96.0,4.313068,75.37,34.71
63.0,0.81560875,95.57,34.07
63.0,0.6708704999999999,75.08,34.11
64.0,0.6442924999999999,74.25,33.95
65.0,0.62059625,77.25,33.93
69.0,0.77750275,83.8,33.95
75.0,0.7016115,82.95,34.05
84.0,0.6884822500000001,76.27,34.23
89.0,0.67759475,76.12,34.33
93.0,0.50948125,74.5,34.41
100.0,0.49443075,82.58,34.68
96.0,1.019907,79.82,35.13
95.0,1.474074,77.65,35.21
101.0,3.8261455,70.55,35.07
100.0,3.25465,73.57,35.13
99.0,4.1380375,72.05,35.27
94.0,1.9392285,74.6,34.5
94.0,1.569819,74.23,34.68
95.0,2.531447,84.78,34.68
96.0,2.1884035,81.83,34.81
96.0,2.16278625,80.6,34.89
101.0,1.1383875,69.97,35.0
101.0,1.08907375,67.23,34.79
101.0,1.05673175,68.38,34.71
100.0,1.037839,69.68,34.71
102.0,0.879332,69.9,35.0
101.0,0.854675,69.65,35.37
101.0,0.844428,69.5,35.45
102.0,0.84827075,70.73,35.53
104.0,0.836743,70.18,35.59
106.0,0.9488185,72.47,35.49
98.0,0.8571677500000001,78.37,35.34
113.0,0.7963955,67.02,34.95
116.0,0.7057742499999999,75.68,34.87
108.0,0.5732042500000001,72.48,34.55
103.0,0.61451225,77.18,34.68
96.0,0.55328175,92.63,34.41
95.0,0.58722425,101.05,33.71
92.0,0.4729069999999999,82.88,31.49
88.0,0.44152575,74.5,30.65
86.0,0.44440775,77.52,30.19
159.0,0.484435,75.05,30.65
121.0,0.518698,90.17,29.69
114.0,0.43608225,81.92,29.57
113.0,0.57286825,69.17,29.47
113.0,0.5834355,73.4,28.43
114.0,0.3393767499999999,77.47,28.93
95.0,0.35538725,68.33,29.55
79.0,0.4265289999999999,71.17,28.35
102.0,0.31439975,82.35,28.07
106.0,0.33745525,81.0,27.79
84.0,0.34386,81.08,28.27
96.0,0.33137125,70.73,28.25
105.0,0.47424125,73.83,29.21
105.0,0.29966975,71.4,29.45
113.0,0.29646775,69.35,30.07
112.0,0.20872775,76.05,30.25
110.0,0.3243265,79.33,30.07
107.0,0.3124785,73.2,29.59
103.0,0.363713,70.83,29.89
100.0,0.26892875,77.7,29.53
93.0,0.2644459999999999,72.37,29.35
91.0,0.29070375,73.08,29.13
129.0,0.03489725,89.82,32.13
123.0,0.0316957499999999,81.12,31.75
116.0,0.1027712499999999,84.07,31.65
111.0,0.1255022499999999,81.08,31.17
106.0,0.11941925,78.38,30.89
104.0,0.1203799999999999,82.3,30.67
103.0,0.1632815,77.03,29.81
100.0,0.07555775,88.97,29.99
89.0,0.0858027499999999,76.27,29.75
89.0,0.0512254999999999,74.25,30.01
76.0,0.0493047499999999,76.47,30.13
95.0,1.29291775,112.22,34.37
95.0,0.158105,89.92,34.05
96.0,0.23915875,91.2,34.0
99.0,0.24204025,87.15,33.71
105.0,0.15911925,79.35,33.83
107.0,0.07203575,81.47,33.73
106.0,0.203621,84.57,33.37
106.0,0.08324125,82.17,33.39
107.0,0.0441822499999999,77.98,33.16
102.0,0.1632815,86.03,32.79
97.0,0.00960475,81.23,32.25
95.0,0.05986975,85.53,31.45
97.0,0.0214507499999999,81.0,31.63
99.0,0.06595275,86.18,31.19
102.0,0.1271032499999999,84.57,31.33
103.0,0.1283837499999999,80.07,32.27
100.0,0.13798875,78.25,31.25
112.0,0.074277,78.78,31.33
112.0,0.0070434999999999,76.05,31.13
111.0,0.00800375,77.95,30.57
110.0,0.17864925,81.77,30.69
107.0,0.112696,78.78,31.01
105.0,0.1018105,76.9,32.68
103.0,0.1274234999999999,76.73,33.29
100.0,0.15431675,80.32,33.99
99.0,0.175447,78.43,33.95
99.0,0.2244315,80.37,34.25
101.0,0.2535659999999999,80.43,34.53
104.0,0.27373625,81.73,34.71
106.0,0.2942264999999999,79.52,34.84
108.0,0.311835,80.9,34.99
109.0,0.3512149999999999,80.6,35.05
110.0,0.4546262499999999,79.48,35.09
111.0,0.280139,79.6,35.41
112.0,0.2583149999999999,81.07,35.49
110.0,0.2631172499999999,80.58,35.61
97.0,1.618719,79.55,35.59
88.0,0.7834455,80.15,35.59
82.0,0.63329075,79.18,35.59
82.0,1.6364485000000002,79.65,35.59
89.0,2.58596675,76.87,35.55
111.0,1.1229135,76.0,35.29
112.0,0.710449,80.37,35.09
108.0,0.4978634999999999,80.65,34.68
102.0,0.571751,81.9,34.47
99.0,0.5996049999999999,78.83,34.37
99.0,0.7356725,72.22,34.15
100.0,0.71390175,74.57,34.61
102.0,0.88102475,76.6,34.79
103.0,1.6902355,75.65,34.91
106.0,0.90734675,74.38,34.84
108.0,0.4997845,75.4,34.84
107.0,1.385764,73.22,34.91
105.0,1.95296525,73.72,34.81
101.0,2.47560225,74.7,34.63
99.0,3.0129825,74.68,34.55
97.0,4.45732175,84.93,34.41
97.0,5.66915925,83.27,34.66
98.0,6.0895415,77.72,34.87
99.0,5.8708595,75.68,35.05
99.0,6.17022175,81.78,35.13
97.0,5.732870999999999,76.15,35.21
93.0,4.83161675,77.85,35.27
88.0,3.50913725,75.03,35.37
84.0,0.5269820000000001,74.12,35.5
84.0,1.35662925,75.2,35.5
89.0,1.21255775,72.78,35.65
96.0,1.12355375,73.13,35.66
102.0,1.14692525,75.7,35.63
105.0,1.1970912500000002,74.77,35.63
104.0,1.3880050000000002,74.37,35.68
102.0,2.1783575,74.4,35.73
99.0,4.06685475,84.23,35.65
97.0,5.61857425,74.85,35.59
98.0,2.6625755,67.03,35.13
99.0,2.2786135,70.63,35.27
100.0,4.32330225,72.33,35.23
101.0,2.2126605,72.17,35.21
101.0,1.94912325,75.68,34.77
101.0,1.57741825,71.0,35.09
100.0,1.46516375,70.52,35.21
100.0,1.389286,70.88,35.25
107.0,1.380321,70.12,35.21
109.0,1.33806025,67.98,35.21
108.0,1.30380325,69.23,35.27
108.0,1.29964075,69.5,35.29
107.0,1.0370115,71.45,35.57
108.0,0.9002345,76.38,35.47
107.0,0.94576625,73.35,35.45
103.0,1.08993675,75.12,35.61
103.0,1.12889725,71.92,35.59
105.0,0.9486475,68.08,35.55
110.0,0.866687,72.6,35.73
109.0,0.85125,74.03,35.25
105.0,2.0849175,74.4,34.81
102.0,1.3486255,82.98,34.73
100.0,0.95377,72.2,34.43
101.0,0.8766117499999999,72.63,34.53
103.0,0.6307294999999999,75.35,34.27
105.0,0.5106695,74.42,34.0
104.0,0.585518,74.75,33.15
101.0,0.35665725,96.13,32.49
100.0,0.2887834999999999,83.92,32.07
100.0,0.4360035,76.77,30.73
98.0,0.2506312499999999,71.42,30.89
96.0,0.3230409999999999,71.67,31.19
102.0,0.34577225,73.55,31.53
127.0,0.335527,72.52,31.33
139.0,0.3028707499999999,72.45,30.67
146.0,0.2580484999999999,74.1,30.51
132.0,0.0886842499999999,91.17,30.01
96.0,0.132226,74.3,29.57
96.0,0.11237575,73.45,29.67
99.0,0.1898544999999999,72.08,29.13
100.0,0.156238,79.08,29.17
102.0,0.07363675,74.27,29.01
101.0,0.153036,73.12,29.05
85.0,0.0067235,76.07,28.73
87.0,1.50998575,75.73,33.43
92.0,0.320746,68.27,33.71
95.0,0.290705,75.78,33.83
98.0,0.15239575,73.02,33.53
97.0,0.01152575,71.98,33.09
90.0,0.1213407499999999,75.93,32.05
132.0,0.03809875,75.13,29.97
120.0,0.0108852499999999,73.38,29.05
86.0,0.0131262499999999,85.57,30.43
112.0,0.1549569999999999,77.1,31.55
108.0,1.27210725,92.03,33.27
105.0,0.0838815,73.75,32.53
91.0,0.01536775,89.02,33.27
101.0,0.1716055,79.22,30.91
102.0,0.1299845,77.27,31.01
101.0,0.1043719999999999,81.13,30.97
123.0,0.068781,81.35,31.33
135.0,0.10117,82.05,31.37
142.0,0.13670825,87.73,31.73
141.0,0.1440715,81.55,31.83
137.0,0.0630715,79.02,31.73
133.0,0.137028,77.45,31.43
112.0,0.00768375,71.8,30.73
102.0,0.03457725,70.87,30.15
102.0,0.0767849999999999,83.08,30.23
108.0,0.2023404999999999,84.62,30.81
108.0,0.1450322499999999,86.47,30.51
106.0,0.113977,80.97,30.53
98.0,0.0169685,76.3,30.61
100.0,0.0220907499999999,76.27,30.43
98.0,0.0070434999999999,73.5,30.37
98.0,0.008004,74.12,29.93
113.0,0.130625,83.25,31.35
112.0,0.17032475,83.05,31.07
103.0,0.1732062499999999,89.28,30.79
100.0,0.7375935,90.27,32.57
99.0,0.08863075,81.0,33.63
95.0,0.010245,82.2,33.53
103.0,0.14567275,79.37,32.95
127.0,0.0976485,71.2,30.25
130.0,0.03681825,86.17,30.67
126.0,0.00864425,74.28,31.55
120.0,0.03809875,71.72,31.59
108.0,0.1223009999999999,97.35,30.97
110.0,0.05730875,76.63,30.83
110.0,0.1207002499999999,85.77,31.81
110.0,0.2884632499999999,75.6,32.0
111.0,0.34961375,77.2,32.34
113.0,0.39027425,74.23,32.91
113.0,0.426452,72.98,33.47
112.0,0.45590675,73.43,33.93
109.0,0.394436,69.92,34.21
106.0,0.4267722499999999,73.22,34.13
103.0,0.44406075,73.4,34.33
102.0,0.4600687499999999,73.07,34.53
100.0,0.26125,67.55,35.0
100.0,0.2887834999999999,71.83,35.09
99.0,0.3025505,74.07,35.13
99.0,0.32336075,73.42,35.18
100.0,0.0893245,72.55,35.15
102.0,0.182811,69.78,35.21
104.0,0.265092,71.9,35.03
106.0,0.3336059999999999,67.92,35.05
106.0,0.34865325,69.1,35.11
105.0,0.3643412499999999,69.48,35.16
103.0,0.4027604999999999,71.38,35.21
102.0,0.5957629999999999,70.32,35.25
102.0,3.460565,77.53,34.95
104.0,2.2273415,79.87,34.73
105.0,0.780564,77.18,34.53
104.0,0.5186045,81.23,34.47
103.0,0.46865975,82.25,34.41
103.0,0.41071075,77.78,34.33
104.0,0.40078575,83.82,34.23
106.0,0.3934225,84.78,34.29
108.0,0.49171125,81.85,34.37
108.0,0.5000352499999999,81.45,34.49
109.0,0.50067575,79.03,34.49
109.0,0.6578740000000001,79.75,34.53
107.0,0.55163475,76.65,34.45
106.0,0.38157675,81.72,34.57
107.0,0.3943824999999999,73.22,34.95
108.0,0.40911,74.5,35.23
106.0,0.5326912500000001,70.83,34.93
103.0,0.5486995,72.62,34.89
102.0,0.5663082500000001,72.23,34.87
103.0,0.601526,73.58,34.97
104.0,0.6751625,74.15,35.0
106.0,3.168107,88.25,34.99
110.0,0.88493575,71.45,34.81
108.0,0.2586885,73.65,34.0
106.0,0.0108855,86.75,33.13
110.0,0.420689,80.25,30.87
124.0,0.2734162499999999,88.22,30.25
132.0,0.0621107499999999,94.07,30.37
114.0,0.032016,95.58,28.91
106.0,0.01280625,90.43,30.27
85.0,0.19337625,93.55,32.41
89.0,0.07779875,95.33,31.75
91.0,0.1021307499999999,81.18,31.51
92.0,0.1094944999999999,77.0,31.37
101.0,0.088364,76.07,30.51
104.0,0.00896425,84.65,30.25
106.0,0.3012699999999999,86.68,29.19
124.0,0.1043719999999999,74.82,29.95
122.0,0.1030914999999999,100.35,29.59
119.0,0.1008499999999999,92.37,29.63
116.0,0.1043722499999999,80.4,29.33
112.0,0.1059729999999999,72.82,29.43
108.0,0.1223009999999999,74.23,28.93
103.0,0.16936425,78.78,28.21
128.0,0.1517555,86.47,27.85
159.0,0.1901744999999999,75.35,27.61
167.0,0.1901744999999999,70.75,27.47
168.0,0.166483,71.1,27.53
156.0,0.176728,86.23,27.63
148.0,0.10949475,94.55,27.53
134.0,0.1546369999999999,74.27,28.17
130.0,0.2007397499999999,75.73,27.93
128.0,0.204902,77.12,27.97
127.0,0.1511152499999999,74.23,28.03
119.0,0.1722455,73.43,28.31
111.0,0.184732,76.15,28.85
100.0,0.22091025,72.73,29.11
94.0,0.23947875,77.68,29.27
94.0,0.1978585,78.3,28.97
114.0,0.1296645,84.27,29.31
97.0,0.1421507499999999,82.02,29.39
106.0,0.3454517499999999,84.3,32.95
108.0,0.3486535,84.67,33.81
102.0,0.4312547499999999,75.98,34.11
102.0,0.26381125,81.77,33.53
105.0,0.1069335,76.48,32.95
106.0,0.012166,75.35,32.84
113.0,0.0697945,67.3,32.34
125.0,0.12902425,75.98,32.03
156.0,0.18825375,73.45,31.57
163.0,0.2446017499999999,90.33,31.21
153.0,0.115844,88.15,31.59
143.0,0.22955425,83.72,31.61
135.0,0.2430009999999999,83.78,31.81
125.0,0.2439614999999999,88.23,32.21
122.0,0.2186687499999999,84.73,32.18
115.0,0.225392,83.32,32.16
108.0,0.2500442499999999,81.63,32.11
104.0,0.2913449999999999,79.25,31.97
105.0,0.37106425,77.05,32.03
108.0,0.1069335,102.42,31.45
108.0,0.2135459999999999,78.73,31.31
117.0,0.1309449999999999,78.37,30.99
141.0,0.2513249999999999,70.02,30.59
98.0,0.275657,79.57,30.43
101.0,0.2743765,83.32,30.27
107.0,0.1725657499999999,91.1,29.59
109.0,0.04066025,86.27,29.75
114.0,0.174487,79.6,29.95
121.0,0.227633,82.23,30.89
127.0,0.31215525,73.85,30.95
132.0,0.37042425,77.12,31.75
114.0,1.18311075,92.65,35.23
118.0,0.3629949999999999,90.0,35.13
107.0,0.1920607499999999,85.23,34.97
121.0,0.21025325,79.93,35.95
100.0,0.118064,84.12,35.39
96.0,0.28329,82.63,35.66
102.0,0.2131874999999999,82.07,36.21
104.0,0.20774575,84.45,36.15
106.0,0.223111,83.23,35.95
108.0,0.1734949999999999,79.72,36.05
108.0,0.161331,79.55,35.95
108.0,0.5041065,99.3,35.25
103.0,0.217669,83.28,34.39
101.0,0.2368752499999999,76.35,35.07
109.0,0.097951,72.43,34.59
115.0,0.1469265,72.75,34.53
119.0,0.2231107499999999,71.6,34.43
125.0,0.272086,73.25,34.55
126.0,0.3079375,74.83,34.79
125.0,2.9443805000000003,85.57,35.23
122.0,0.90654325,83.1,35.11
124.0,0.320048,73.88,34.71
128.0,0.322609,74.02,34.89
130.0,0.3277305,77.02,35.05
132.0,0.336053,78.03,35.18
132.0,0.3466165,76.55,35.33
131.0,0.3526985,77.13,35.43
129.0,0.3610212499999999,78.67,35.53
128.0,0.36518225,80.03,35.63
128.0,0.371264,81.03,35.68
127.0,0.3783065,79.92,35.75
125.0,0.38470875,80.5,35.84
122.0,0.40871625,85.27,35.87
119.0,0.4228007499999999,79.45,35.84
115.0,0.4311235,81.03,35.84
109.0,0.4596119999999999,76.63,35.89
99.0,0.47849825,77.7,35.81
96.0,0.4455279999999999,86.82,36.0
94.0,0.3959122499999999,77.08,35.29
92.0,1.7730359999999998,80.45,35.73
92.0,0.61269,76.15,35.57
91.0,0.4538504999999999,76.75,35.13
92.0,0.369984,78.5,34.97
93.0,0.33413275,80.85,34.84
98.0,0.2925192499999999,83.37,34.81
104.0,0.268832,80.3,34.71
110.0,0.2601894999999999,79.43,34.43
114.0,0.26050925,81.55,34.77
121.0,0.2765142499999999,86.88,35.29
116.0,2.98910475,77.45,34.75
112.0,1.039484,80.78,34.43
113.0,0.60820875,84.45,34.07
118.0,0.5710765,87.13,34.25
125.0,0.54642875,87.9,34.39
129.0,0.61038025,84.93,34.55
125.0,0.65711475,80.42,35.16
123.0,0.4740169999999999,76.95,35.49
123.0,0.474337,75.97,35.73
125.0,0.47785825,79.28,35.93
135.0,0.4733769999999999,77.33,35.5
136.0,0.40775575,82.08,35.45
136.0,0.4596122499999999,77.75,35.39
133.0,0.48073925,81.92,35.53
127.0,6.24532675,85.68,34.55
97.0,0.1133159999999999,80.43,32.37
93.0,0.521712,77.02,32.5
95.0,0.502826,94.03,31.43
95.0,0.31588675,110.42,31.31
91.0,0.024648,86.48,33.43
128.0,0.013444,72.33,34.75
118.0,0.0502559999999999,77.82,35.09
114.0,0.0643402499999999,75.07,34.39
110.0,0.1965425,65.93,34.57
109.0,0.0188859999999999,57.98,34.55
108.0,0.020487,61.27,34.53
108.0,0.312099,63.82,34.5
109.0,0.3489104999999999,62.4,34.5
110.0,0.37804,64.73,34.47
110.0,0.4129309999999999,68.53,34.47
111.0,0.4555044999999999,69.15,34.49
111.0,0.4961574999999999,70.43,34.57
112.0,0.5355300000000001,71.43,34.75
113.0,0.5816242500000001,71.6,34.91
114.0,0.61619525,73.47,35.09
114.0,0.65076625,71.07,35.18
115.0,0.652687,81.75,35.29
113.0,0.511842,69.7,34.5
113.0,0.427656,69.88,34.21
115.0,0.313699,68.88,33.89
115.0,0.387003,71.0,33.95
116.0,0.26243,71.62,34.18
117.0,0.27587375,69.93,34.43
98.0,0.01536475,78.25,35.68
103.0,0.0985795,85.02,32.99
108.0,0.1043404999999999,74.7,33.05
120.0,0.070094,75.75,33.18
86.0,0.2166829999999999,73.15,33.11
88.0,0.157791,73.02,32.99
91.0,0.15267,74.12,33.23
96.0,0.128345,80.87,33.05
98.0,0.1097817499999999,84.12,33.15
97.0,0.1606714999999999,88.53,33.5
97.0,3.7853815,87.23,33.87
102.0,0.211508,76.7,34.47
109.0,0.086364,74.68,33.31
165.0,0.14082775,76.4,33.63
182.0,0.2163625,120.62,33.39
125.0,0.67822925,81.67,34.39
120.0,0.3463079999999999,73.27,35.39
149.0,0.192304,76.18,35.49
160.0,0.21726925,75.37,35.59
163.0,2.3805685,79.72,35.13
161.0,0.626379,72.73,34.75
164.0,0.541493,70.72,35.37
166.0,0.531571,72.03,35.61
167.0,0.56261725,75.37,35.81
167.0,0.57894075,75.37,35.95
167.0,0.592383,77.38,36.07
168.0,0.60134475,80.77,36.15
170.0,0.615748,85.27,36.23
171.0,0.67784,87.7,36.21
170.0,0.3251304999999999,78.23,36.16
159.0,0.50987575,83.03,36.27
151.0,0.560697,81.73,35.63
144.0,0.5555760000000001,81.57,35.59
138.0,0.556856,80.8,35.61
131.0,0.56325725,81.98,35.73
125.0,10.55119875,80.53,35.75
119.0,2.86241025,75.82,35.73
116.0,1.0185547499999998,72.98,35.65
114.0,0.5213982500000001,72.7,35.5
114.0,0.453476,70.1,35.21
116.0,0.4016254999999999,71.87,35.03
118.0,0.3776209999999999,69.9,34.91
119.0,0.33953325,67.03,34.73
118.0,0.3248104999999999,68.88,34.47
117.0,0.3254507499999999,67.85,34.29
117.0,0.31360825,68.22,34.16
117.0,0.30048575,66.08,34.39
117.0,0.2995255,68.28,34.21
118.0,0.5059659999999999,68.58,33.87
118.0,0.33569275,68.95,33.68
118.0,0.359751,67.1,33.25
116.0,0.097939,63.83,32.71
116.0,0.2470887499999999,69.72,32.47
117.0,0.463451,66.18,32.45
116.0,3.7956235,68.67,32.99
112.0,0.7950520000000001,65.28,33.84
108.0,0.276481,67.1,33.87
105.0,2.059225,67.55,34.05
104.0,1.52925475,67.73,34.21
102.0,0.6202285000000001,65.58,34.59
100.0,0.3593769999999999,63.28,35.15
106.0,0.40066525,63.68,34.91
110.0,0.25509,62.95,35.0
110.0,0.06945375,60.35,34.75
109.0,0.016003,67.4,34.09
108.0,0.014723,54.82,33.66
107.0,0.012802,57.02,33.18
106.0,0.0870569999999999,56.35,32.65
107.0,0.1037,61.0,32.68
107.0,0.1101017499999999,61.42,33.33
107.0,0.1056209999999999,62.92,33.89
107.0,0.1094614999999999,65.4,34.23
108.0,0.1145825,65.9,34.5
111.0,0.137627,64.8,34.66
113.0,3.93334925,68.3,34.68
112.0,0.309181,59.52,34.57
113.0,0.4288842499999999,60.37,34.5
115.0,0.54570725,59.08,34.63
114.0,0.2319919999999999,59.47,34.57
113.0,0.04736925,58.82,34.77
112.0,0.04736925,60.63,34.93
113.0,0.0550509999999999,62.95,35.15
114.0,0.0553709999999999,64.72,35.31
115.0,0.0582514999999999,64.3,35.43
115.0,0.061452,65.3,35.59
115.0,0.16515225,64.42,35.18
113.0,0.71055525,58.02,34.75
112.0,0.3040065,57.03,33.99
113.0,0.1567772499999999,60.32,33.84
113.0,0.16958,65.95,32.47
112.0,0.18174225,58.17,31.73
109.0,0.183716,58.1,31.89
108.0,0.21124175,74.27,32.0
109.0,0.226925,61.57,32.33
111.0,0.211242,65.07,32.95
142.0,0.0681982499999999,103.12,36.15
129.0,1.05052125,104.58,36.33
109.0,0.0140879999999999,103.08,36.81
87.0,1.9703725,111.75,36.33
114.0,0.32017875,89.47,35.23
120.0,0.18084725,87.12,35.5
109.0,0.3341659999999999,74.02,35.29
110.0,0.27014925,72.88,35.27
112.0,0.178606,68.27,35.25
113.0,0.2112544999999999,67.2,34.95
114.0,0.208694,65.78,35.11
116.0,0.0803407499999999,66.65,35.21
115.0,0.3530507499999999,68.45,35.03
114.0,0.148198,66.4,34.77
114.0,0.1341145,66.42,34.97
116.0,0.14179675,63.43,35.25
118.0,0.143077,63.75,35.34
122.0,0.0962915,56.68,35.43
120.0,0.16996375,55.3,35.27
119.0,0.067537,53.13,34.77
118.0,0.054414,55.43,34.29
118.0,0.050573,58.25,34.37
118.0,0.046412,60.13,34.63
119.0,0.1584407499999999,56.4,34.71
119.0,0.182447,59.63,34.99
120.0,0.197171,60.72,35.15
121.0,0.0752195,60.92,34.95
121.0,0.3540109999999999,68.5,35.5
122.0,0.38057775,61.82,35.37
123.0,13.77775,65.78,34.75
122.0,3.236988,61.33,34.73
121.0,3.2575635,61.58,34.95
120.0,5.68503425,75.1,35.15
118.0,1.44208475,61.17,34.95
116.0,0.0096025,63.98,34.66
113.0,0.26913575,62.85,34.29
112.0,0.189435,57.15,34.45
113.0,0.070738,54.28,34.68
116.0,0.2195765,52.53,33.93
117.0,0.136035,54.73,33.18
117.0,0.1181104999999999,56.77,32.65
117.0,0.112029,54.78,32.23
116.0,0.063376,55.08,32.07
115.0,0.1104285,57.08,32.05
114.0,0.0515329999999999,58.97,32.0
107.0,0.003841,56.3,32.23
107.0,0.0246464999999999,59.42,31.87
108.0,0.042571,61.52,31.95
108.0,0.0761795,56.08,32.47
113.0,0.0259269999999999,74.67,34.21
105.0,0.0915435,67.07,31.83
103.0,0.643381,65.8,31.89
105.0,0.1850075,65.38,32.33
119.0,1.513505,69.07,31.25
116.0,0.1373232499999999,67.68,33.53
106.0,0.104353,72.1,32.23
83.0,1.06701275,77.83,32.53
91.0,0.245198,70.33,34.16
90.0,0.51402925,81.17,34.73
111.0,0.090909,84.53,32.93
155.0,0.0582582499999999,91.2,33.95
176.0,0.10595375,81.85,33.99
185.0,0.1101149999999999,81.08,34.27
187.0,0.05121625,90.1,34.41
104.0,0.01952625,106.73,31.01
81.0,4.22415525,86.03,35.13
79.0,0.5259425,86.68,34.61
81.0,0.167093,87.43,33.63
149.0,0.2375155,96.0,35.43
108.0,0.16069075,99.82,33.79
119.0,0.322022,69.38,34.25
171.0,0.0,80.08,34.41
104.0,0.0496155,75.88,32.09
97.0,0.611714,82.53,33.25
104.0,14.77335225,95.42,35.34
96.0,0.1088347499999999,77.18,32.66
95.0,0.170614,78.45,32.73
98.0,3.836192,78.62,31.97
100.0,0.596296,94.3,32.29
98.0,20.63072625,102.18,35.53
101.0,32.86740125,99.3,35.13
103.0,5.146699,91.47,35.18
101.0,0.35147125,86.6,34.15
103.0,0.0847737499999999,74.85,32.07
114.0,0.622613,79.4,33.18
117.0,0.50346625,90.5,34.03
119.0,0.4923315,91.93,34.95
107.0,0.468629,81.53,31.63
96.0,0.2820092499999999,88.62,31.01
96.0,0.234314,101.37,31.39
97.0,0.4180525,82.08,31.33
99.0,0.1500745,74.53,31.39
98.0,0.24866525,85.65,30.79
95.0,0.2009699999999999,71.55,32.87
96.0,0.13663,67.67,29.57
97.0,0.025608,80.2,29.05
99.0,0.00352125,55.58,29.53
106.0,0.30953825,59.22,29.81
110.0,0.350831,61.17,29.81
114.0,0.3902035,63.92,29.79
117.0,0.42733575,68.7,29.65
119.0,1.466279,67.0,30.97
120.0,0.56627525,67.25,32.84
121.0,0.4829795,69.22,33.91
121.0,0.46697425,68.5,34.61
121.0,0.48810125,69.53,34.87
121.0,0.51370925,68.18,35.0
121.0,0.537717,69.87,35.11
120.0,0.561725,69.82,35.18
119.0,0.2461047499999999,64.8,34.87
116.0,0.2166554999999999,64.52,35.05
115.0,0.202571,68.6,35.0
114.0,0.26018925,71.15,34.81
115.0,0.3014825,73.33,34.41
115.0,0.32837075,68.25,34.37
116.0,0.31556675,67.13,34.39
116.0,0.2995615,65.3,34.33
115.0,0.3187677499999999,59.47,34.27
113.0,0.33861375,62.63,34.21
112.0,0.35621975,65.3,34.21
112.0,0.36710325,60.7,34.33
112.0,0.376706,60.37,34.5
113.0,0.3498175,56.05,34.47
114.0,0.339254,55.73,34.25
115.0,0.34597625,59.83,34.18
115.0,0.35814025,61.42,34.34
115.0,0.3722245,62.05,34.66
116.0,0.385349,65.1,35.05
117.0,2.1798315,81.47,35.25
117.0,0.48945075,71.22,35.15
113.0,0.2250315,71.18,33.84
112.0,0.138924,64.08,33.83
111.0,0.350511,59.42,34.18
112.0,0.34346875,62.52,34.07
113.0,0.34763,68.22,33.89
113.0,0.2976945,67.27,33.53
113.0,0.255121,61.7,33.29
113.0,0.334186,71.47,33.79
112.0,0.06690125,56.05,35.16
113.0,0.06402025,56.87,35.45
115.0,0.2490389999999999,55.8,35.41
117.0,0.2698457499999999,58.38,35.34
117.0,4.66334225,68.77,35.07
116.0,0.3895102499999999,61.05,35.34
115.0,0.193928,62.0,35.53
116.0,0.15167475,62.72,35.57
118.0,0.165119,58.83,35.57
